job_title,publish,company_name,city,description,link,website
Junior Supply Chain Analyst (m/w/d) in Teil- oder Vollzeit,vor 5 Tagen,KiK Textilien und Non-Food GmbH,"Bönen, Dortmund, Hamm, Unna, Soest, Oelde, Ascheberg","KiK Textilien und Non-Food GmbH * Bönen, Dortmund, Hamm, Unna, Soest, Oelde, Ascheberg * Feste Anstellung * Home Office möglich,Vollzeit - Wir – als Deutschlands führender Textildiscounter – haben uns mit unseren über 4000 Filialen europaweit in der Branche etabliert. Jedoch bleiben wir unserer Rolle als Discounter „um die Ecke“ treu. Die Organisation des Unternehmens wird aus der KiK-Europazentrale im nordrhein-westfälischen Bönen gesteuert. Hier sorgen mehr als 850 Mitarbeitende dafür, dass alles rund läuft. Wir sind auf der Suche nach Kolleginnen und Kollegen mit Herz, die uns bei der Verwirklichung unserer Ziele unterstützen. Überzeugen Sie uns mit Ihrer Persönlichkeit und werden Sie Teil der großen KiK-Familie. Aufgabenprofil – So sieht Ihr Alltag aus * Regelmäßige Erstellung von Standardberichten und Ad-hoc-Analysen",https://www.stepstone.de/stellenangebote--Junior-Supply-Chain-Analyst-m-w-d-in-Teil-oder-Vollzeit-Boenen-Dortmund-Hamm-Unna-Soest-Oelde-Ascheberg-KiK-Textilien-und-Non-Food-GmbH--8887923-inline.html,stepstone
Sachbearbeitung Kundenbetreuung Deutsch/Englisch für unser Data Management-Team (m/w/x),vor 6 Tagen,Arvato Supply Chain Solutions SE - Healthcare,Gütersloh,Dann bringe dich als Sachbearbeiter Kundenbetreuung Deutsch und Englisch (m/w/x) in unserem Data-Management-Team an unserem Standort in Gütersloh ein.,https://www.stepstone.de/stellenangebote--Sachbearbeitung-Kundenbetreuung-Deutsch-Englisch-fuer-unser-Data-Management-Team-m-w-x-Guetersloh-Arvato-Supply-Chain-Solutions-SE-Healthcare--8882271-inline.html,stepstone
Data Engineer (m/f/d),vor 4 Tagen,Arvato Infoscore GmbH,"Berlin, Baden-Baden, Verl","Our ambition is higher and now we have a great opportunity for a Data Engineer (m/f/d) to join our growing team. to create and manage BI and analytics solutions that turn into knowledge using cutting-edge technology. In this role you will work extensively with and analysis in a variety of tools and methods. We expect you to be truly interested in and love to work and wrangle with it. Ultimately, you will enhance our business intelligence solutions to help us make better decisions and become a more driven company. * Semantic Power BI modelling and dashboarding for requested initiatives. * Design and develop ETL solutions using Azure Factory, Databricks and other tools. * Collabor",https://www.stepstone.de/stellenangebote--Data-Engineer-m-f-d-Berlin-Baden-Baden-Verl-Arvato-Infoscore-GmbH--8840193-inline.html,stepstone
Financial Analyst (m/w/d) Key Account Management,vor 1 Woche,Arvato Systems GmbH,Bielefeld,Und daher suchen wir dich als Financial Analyst (m/w/d) Key Account Management für unseren Standort in Bielefeld.,https://www.stepstone.de/stellenangebote--Financial-Analyst-m-w-d-Key-Account-Management-Bielefeld-Arvato-Systems-GmbH--8867265-inline.html,stepstone
Pricing Analyst (m/w/d),vor 1 Woche,CLAAS Service and Parts GmbH,Harsewinkel,Für CLAAS Service and Parts GmbH am Standort Harsewinkel suchen wir Verstärkung als Pricing Analyst (m/w/d),https://www.stepstone.de/stellenangebote--Pricing-Analyst-m-w-d-Harsewinkel-CLAAS-Service-and-Parts-GmbH--8805992-inline.html,stepstone
Smart Factory Key-User Data *,vor 1 Woche,Weidmüller Gruppe,Detmold,"Weidmüller Gruppe * Detmold * Feste Anstellung * Home Office möglich,Vollzeit - Weidmüller - Partner der Industrial Connectivity - Die Unternehmensgruppe Weidmüller verfügt über Produktionsstätten, Vertriebsgesellschaften und Vertretungen in mehr als 80 Ländern. Gemeinsam mit unseren Kunden gestalten wir den digitalen Wandel - mit Produkten, Lösungen und Dienstleistungen für die Smart Industrial Connectivity und das Industrial Internet of Things. Im Geschäftsjahr 2021 erzielte Weidmüller einen Umsatz von 960 Mio. Euro mit rund 5.300 Mitarbeitern. Ihre Aufgaben als Database Engineer * * Aufbau und Weiterentwicklung der Daten- und Applikationsplattformen * Design, Implementierung und Betriebe von Datenbankarchitekturen * Sicherstellen des Betriebs komplexer Systemlandschaften * Anforderungsaufnahme sowie Ermittlung der technischen Systemvoraussetzungen und Abhängigkeite",https://www.stepstone.de/stellenangebote--Smart-Factory-Key-User-Data-Detmold-Weidmueller-Gruppe--8392500-inline.html,stepstone
SAP BW Data Engineer (m/w/d),vor 1 Woche,Stiegelmeyer GmbH & Co. KG,Herford,Zur Verstärkung unseres IT-Teams suchen wir zum nächstmöglichen Termin einen SAP BW Data Engineer (m/w/d).,https://www.stepstone.de/stellenangebote--SAP-BW-Data-Engineer-m-w-d-Herford-Stiegelmeyer-GmbH-Co-KG--8758115-inline.html,stepstone
Cloud Data Engineer (m/w/d),vor 2 Wochen,GOLDBECK GmbH,Bielefeld,Aufbau und Erweiterung unseres cloud-basierten Datawarehouse und Data Lake * Mehrjährige Berufserfahrung als Entwickler:in oder Administrator:in eines Warehouse oder einer anderen Datenintegrationslösung * Sehr gute SQL-Kenntnisse sowie sicherer Umgang mit Azure Synapse / SQL und Factory,https://www.stepstone.de/stellenangebote--Cloud-Data-Engineer-m-w-d-Bielefeld-GOLDBECK-GmbH--8795650-inline.html,stepstone
Intern/ Working Student Data Science (f/m/d) Teilzeit/Vollzeit,vor 1 Woche,PwC,"Berlin, Bielefeld, Bremen, Duisburg, Düsseldorf, Erfurt, Essen, Frankfurt a. M., Hamburg, Hannover,",Multiplier for digitization – We are a data-driven business constantly sharing our knowledge on all digital topics. You want to apply your science skills to business use cases and take them to the next level.,https://www.stepstone.de/stellenangebote--Intern-Working-Student-Data-Science-f-m-d-Teilzeit-Vollzeit-Berlin-Bielefeld-Bremen-Duisburg-Duesseldorf-Erfurt-Essen-Frankfurt-a-M-Hamburg-Hannover-PwC--8862149-inline.html,stepstone
Praktikant/ Werkstudent Data Science Teilzeit/Vollzeit (w/m/d),vor 1 Woche,PwC,"Berlin, Bielefeld, Bremen, Duisburg, Düsseldorf, Erfurt, Essen, Frankfurt am Main, Hamburg, Hannover",Du möchtest deine Data Science Skills an Business Use Cases anwenden und stärker ausbauen.,https://www.stepstone.de/stellenangebote--Praktikant-Werkstudent-Data-Science-Teilzeit-Vollzeit-w-m-d-Berlin-Bielefeld-Bremen-Duisburg-Duesseldorf-Erfurt-Essen-Frankfurt-am-Main-Hamburg-Hannover-PwC--8862148-inline.html,stepstone
(Senior) Associate Data Validation Teilzeit/Vollzeit (w/m/d),vor 2 Wochen,PwC,"Berlin, Bielefeld, Bremen, Duisburg, Düsseldorf, Erfurt, Essen, Frankfurt a. M., Hamburg, Hannover,","PwC * Berlin, Bielefeld, Bremen, Duisburg, Düsseldorf, Erfurt, Essen, Frankfurt a. M., Hamburg, Hannover, * Feste Anstellung * Teilzeit,Vollzeit - Du hast Talent. Wir sind ein internationales Netzwerk aus 284.000 Mitarbeiter:innen, die ihr Wissen, ihre Erfahrungen und ihre Ideen miteinander teilen. Du suchst einen herausfordernden, spannenden Job. Wir bieten dir als weltweit führende Wirtschaftsprüfungs- und Beratungsgesellschaft ein Maximum an Möglichkeiten für einen Karriereweg nach deinen Vorstellungen. Du möchtest Verantwortung für deine Ergebnisse übernehmen, Lösungen gemeinsam mit dem Kunden entwickeln, die digitale Transformation in Deutschland vorantreiben und einen Arbeitgeber mit passenden Werten. Unser Denken und Handeln orientiert sich an Grundsätzen, die von Vertrauen, Respekt, Weitsicht, Wertschätzung und Innovation geprägt sind.",https://www.stepstone.de/stellenangebote--Senior-Associate-Data-Validation-Teilzeit-Vollzeit-w-m-d-Berlin-Bielefeld-Bremen-Duisburg-Duesseldorf-Erfurt-Essen-Frankfurt-a-M-Hamburg-Hannover-PwC--8842414-inline.html,stepstone
Expert (all genders) Data Transformation,vor 2 Wochen,adesso orange AG,"Dortmund, Hannover, Jena, Karlsruhe, Kiel, Köln, Leipzig, München, Nürnberg, Paderborn, Potsdam","adesso orange AG * Dortmund, Hannover, Jena, Karlsruhe, Kiel, Köln, Leipzig, München, Nürnberg, Paderborn, Potsdam * Feste Anstellung * Vollzeit - Die adesso orange AG ist Teil der adesso Group, ein börsennotiertes Beratungs- und IT-Dienstleistungsunternehmen mit rund 5.000 Mitarbeitenden. Die adesso orange AG ist im April 2021 aus einem Zusammenschluss der QUANTO AG mit der adesso Group entstanden. Als SAP® Gold-Partner bieten wie schnelle Verantwortungsübernahme und herausfordernde Aufgaben, wir arbeiten auf Augenhöhe und stärken uns gegenseitig. Wir lieben, was wir tun und entwickeln gemeinsam mit unseren Kunden zukunftsorientierte Lösungen. Unsere Leidenschaft sind technische und betriebswirtschaftliche Themen mit Schwerpunkt auf SAP® Lösungen und modernen Entwicklungstechnologien. Spätestens 2027 beendet SAP® den Support für sein Altsystem.",https://www.stepstone.de/stellenangebote--Expert-all-genders-Data-Transformation-Dortmund-Hannover-Jena-Karlsruhe-Kiel-Koeln-Leipzig-Muenchen-Nuernberg-Paderborn-Potsdam-adesso-orange-AG--7732881-inline.html,stepstone
Praktikum / Abschlussarbeit Data Analytics,vor 3 Wochen,CLAAS E-Systems GmbH,Dissen am Teutoburger Wald,"Connectivity & Data Management, Process Automation und Steering, Precision Applications & Terminals – in diesen drei Schwerpunktthemen sind mehr als 200 Mitarbeiter:innen von CLAAS E-Systems zu Hause, um Landwirtschaft effizient zu gestalten. o Mining zur Informationsgewinnung über landwirtschaftliche Arbeitsprozesse - o Big (z. B. Hadoop)",https://www.stepstone.de/stellenangebote--Praktikum-Abschlussarbeit-Data-Analytics-Dissen-am-Teutoburger-Wald-CLAAS-E-Systems-GmbH--8812148-inline.html,stepstone
Consultant Smart Factory Software / MES (m/w/d),vor 5 Tagen,MPDV Mikrolab GmbH,"Heidelberg, Mosbach, Hamm, München, Heimsheim bei Stuttgart","MPDV Mikrolab GmbH * Heidelberg, Mosbach, Hamm, München, Heimsheim bei Stuttgart * Feste Anstellung * Vollzeit - MPDV – We create Smart Factories - Als Experte für IT-Lösungen in der Fertigung unterstützen wir Unternehmen dabei, ihre Vision der Smart Factory zu verwirklichen. Wir sind weltweiter Player, aber regional verwurzelt. Highflyer, aber nicht abgehoben. Top Innovator, aber trotzdem bodenständig. Unsere Softwarelösungen begeistern seit mehr als 45 Jahren Unternehmen aus dem Fertigungsumfeld. Dank innovativer Produkte gestalten wir seitdem zusammen mit unseren Kunden die Smart Factory von morgen. Dabei arbeiten wir in einem familiären Umfeld, welches von Wertschätzung geprägt und offen für neue Impulse ist. Als innovatives und dynamisches Unternehmen mit rund 500 Mitarbeitern sind wir weiterhin auf Erfolgskurs und suchen zur Verstärkung unseres Teams für unsere",https://www.stepstone.de/stellenangebote--Consultant-Smart-Factory-Software-MES-m-w-d-Heidelberg-Mosbach-Hamm-Muenchen-Heimsheim-bei-Stuttgart-MPDV-Mikrolab-GmbH--8887432-inline.html,stepstone
Mitarbeiter (m/w/d) 1st Level Support und Client Service,vor 1 Tag,Nolte Küchen GmbH & Co. KG,Löhne,"Nolte Küchen GmbH & Co. KG * Löhne * Feste Anstellung * Home Office möglich,Vollzeit - Nolte Küchen ist einer der weltgrößten Küchenmöbelproduzenten und begeistert täglich Kunden rund um den Globus. Unser Unternehmen steht für Leistung, Innovation und 100 % Made in Germany. Mehr als 1.400 Mitarbeiter setzen sich täglich mit ihrem Know-how, ihren Ideen und ihrem Qualitätsbewusstsein für die Zufriedenheit und den Erfolg unserer Kunden ein. Unsere Investitionen in Technologien und Menschen sichern dabei nachhaltig unsere Zukunft. So hat auch eine stetige Aus- und Weiterbildung ihren festen Platz in der Unternehmenskultur von Nolte Küchen. Zur Verstärkung unseres Teams in Löhne suchen wir Sie zum nächstmöglichen Zeitpunkt als Mitarbeiter 1st Level Support und Client Service. Ihre Aufgaben * 1st und 2nd Level Support im Bereich Client-Service",https://www.stepstone.de/stellenangebote--Mitarbeiter-m-w-d-1st-Level-Support-und-Client-Service-Loehne-Nolte-Kuechen-GmbH-Co-KG--8896577-inline.html,stepstone
Technical Consultant – Smart Factory Software (m/w/d),vor 6 Tagen,MPDV Mikrolab GmbH,"Heimsheim bei Stuttgart, München, Hamm, Heidelberg, Mosbach","MPDV Mikrolab GmbH * Heimsheim bei Stuttgart, München, Hamm, Heidelberg, Mosbach * Feste Anstellung * Vollzeit - MPDV – We create Smart Factories - Als Experte für IT-Lösungen in der Fertigung unterstützen wir Unternehmen dabei, ihre Vision der Smart Factory zu verwirklichen. Wir sind weltweiter Player, aber regional verwurzelt. Highflyer, aber nicht abgehoben. Top Innovator, aber trotzdem bodenständig. Unsere Softwarelösungen begeistern seit mehr als 45 Jahren Unternehmen aus dem Fertigungsumfeld. Dank innovativer Produkte gestalten wir seitdem zusammen mit unseren Kunden die Smart Factory von morgen. Dabei arbeiten wir in einem familiären Umfeld, welches von Wertschätzung geprägt und offen für neue Impulse ist. Als innovatives und dynamisches Unternehmen mit rund 500 Mitarbeitern sind wir weiterhin auf Erfolgskurs und suchen zur Verstärkung unseres Teams für unsere",https://www.stepstone.de/stellenangebote--Technical-Consultant-Smart-Factory-Software-m-w-d-Heimsheim-bei-Stuttgart-Muenchen-Hamm-Heidelberg-Mosbach-MPDV-Mikrolab-GmbH--8885340-inline.html,stepstone
Softwaretester (m/w/d),vor 2 Tagen,Hermes Einrichtungs Service GmbH & Co. KG,Löhne,"Hermes Einrichtungs Service GmbH & Co. KG * Löhne * Feste Anstellung * Vollzeit - Als Teil der weltweit operierenden Otto Group sind wir ein erfolgreiches, marktführendes Unternehmen in der B2C-Logistikbranche in Deutschland mit starkem Wachstum. Im Zwei-Mann-Handling setzen wir seit Jahrzehnten Maßstäbe und haben unseren Wettbewerbsvorsprung kontinuierlich ausgebaut. Mit 8.000 Beschäftigten an drei Logistikzentren und rund 60 Depotstandorten sowie leistungsstarken internationalen Netzwerkpartnern beliefern wir jährlich mehr als sieben Millionen Privathaushalte in Deutschland und im benachbarten Ausland. Unsere Mission ist es, stets einwandfreie Logistiklösungen und höchste Qualität sowie ein Plus an Service und Freundlichkeit zu liefern. Damit begeistern wir unsere Kund*innen jeden Tag aufs Neue.",https://www.stepstone.de/stellenangebote--Softwaretester-m-w-d-Loehne-Hermes-Einrichtungs-Service-GmbH-Co-KG--8215125-inline.html,stepstone
SAP Anwendungsbetreuer / -berater SD/CS (m/w/d),vor 4 Tagen,MULTIVAC Sepp Haggenmüller SE & Co. KG,Enger,"MULTIVAC Sepp Haggenmüller SE & Co. KG * Enger * Feste Anstellung * Vollzeit - MULTIVAC ist einer der weltweit führenden Anbieter von Verpackungslösungen für Lebensmittel aller Art, Life-Science- und Healthcare-Produkte sowie Industriegüter. Das MULTIVAC-Portfolio umfasst unterschiedliche Verpackungstechnologien ebenso wie Automatisierungslösungen, Etikettier- und Qualitätskontrollsysteme. Abgerundet wird das Angebot durch dem Verpackungsprozess vorgelagerte Lösungen in den Bereichen Portionieren und Processing sowie Backwarentechnik. Die Unternehmensgruppe beschäftigt weltweit etwa 6.900 Mitarbeiter und ist mit über 80 Tochtergesellschaften auf allen Kontinenten vertreten. Ihre Aufgaben * Als SAP CS / SD Anwendungsbetreuer unterstützen Sie unsere Fachbereiche durch Beratung, Prozessanalyse und- design sowie Customizing bis hin zur erfolgreichen Implementierung neuer",https://www.stepstone.de/stellenangebote--SAP-Anwendungsbetreuer-berater-SD-CS-m-w-d-Enger-MULTIVAC-Sepp-Haggenmueller-SE-Co-KG--8838741-inline.html,stepstone
IT-Security Engineer - Cloud Security Specialist (m/w/d),vor 4 Tagen,Dr. Kurt Wolff GmbH & Co. KG,Bielefeld,"Dr. Kurt Wolff GmbH & Co. KG * Bielefeld * Feste Anstellung * Vollzeit - Wir sind ein expandierendes mittelständisches Familienunternehmen mit internationaler Ausrichtung und bekannter Hersteller von Markenprodukten für die Haar-, Haut- und Mundpflege. Wir suchen Sie zum nächstmöglichen Termin zur Verstärkung unseres Teams als IT-Security Engineer - Cloud Security Specialist (m/w/d) * Mitarbeit bei der Erarbeitung von IT-Security Strategien und Entwicklung von Betriebskonzepten * Planung, Implementierung, Administration, Wartung und Weiterentwicklung der IT-Security Systeme * Präventive und reaktive Bearbeitung von Security Incidents und Changes sowie Ableitung von geeigneten Lösungsmaßnahmen * Planung und Durchführung von penetration-Tests * Ansprechpartner (m/w/d) für Fachbereiche bei Fragen der operativen IT-Security",https://www.stepstone.de/stellenangebote--IT-Security-Engineer-Cloud-Security-Specialist-m-w-d-Bielefeld-Dr-Kurt-Wolff-GmbH-Co-KG--8823440-inline.html,stepstone
Network Security Engineer (m/w/d),vor 4 Tagen,Arvato Systems GmbH,Gütersloh,"Arvato Systems GmbH * Gütersloh * Feste Anstellung * Home Office möglich,Vollzeit - Über uns - Wer wir sind - Mit unseren innovativen IT-Lösungen unterstützen wir die digitale Transformation unserer Kunden weltweit. In ganz unterschiedlichen Branchen - vom globalen Handel über die internationale Medienindustrie bis zur Energie- und Versorgungswirtschaft. Rund 3.000 engagierte Mitarbeiter*innen an mehr als 25 Standorten sind für uns tätig. Unsere Kunden schätzen dabei vor allem unser exzellentes Know-how, das übergreifende technologische Wissen und den gelebten Unternehmergeist. Unsere Mitarbeiter*innen schätzen die partnerschaftliche Unternehmenskultur, die State-of-the-Art-Technologie sowie das Spektrum an Herausforderungen. Wir bieten viele Freiräume, um innovativ zu sein und im Team unternehmerische Verantwortung zu übernehmen. Aufgaben",https://www.stepstone.de/stellenangebote--Network-Security-Engineer-m-w-d-Guetersloh-Arvato-Systems-GmbH--8889156-inline.html,stepstone
Verkaufsleitung Industrielle Bauteilereinigung m / w / d (Abgeschlossenes Studium als Chemiker:in oder Chemieingenieur:in oder abgeschlossene Ausbildung als Chemielaborant:in o. ä.),vor 4 Tagen,Stockmeier Chemie GmbH & Co. KG,Bielefeld,"Stockmeier Chemie GmbH & Co. KG * Bielefeld * Feste Anstellung * Home Office möglich,Vollzeit - Über uns - Die STOCKMEIER Gruppe ist ein unabhängiges Familienunternehmen, das in dritter Generation inhabergeführt wird. Die Gruppe umfasst weltweit Unternehmen, die in Distribution, Produktion und Dienstleistungen rund um die Chemie tätig sind. Insgesamt werden über 26.000 verschiedene chemische Standard- und Spezialprodukte gehandelt und produziert. Über 1.900 hoch engagierte Menschen arbeiten an mehr als 50 Standorten in Deutschland, Europa und Übersee für die STOCKMEIER Gruppe. Sie versorgen die Kundschaft, die aus rund 30.000 Unternehmen, Behörden und öffentlichen Einrichtungen besteht, täglich mit Chemikalien für verschiedenste Anwendungen. Starke Verbindungen zu Mitarbeitenden, Kundschaft und Lieferunternehmen bilden die Basis für die erfolgreiche 100-jährige ...",https://www.stepstone.de/stellenangebote--Verkaufsleitung-Industrielle-Bauteilereinigung-m-w-d-Abgeschlossenes-Studium-als-Chemiker-in-oder-Chemieingenieur-in-oder-abgeschlossene-Ausbildung-als-Chemielaborant-in-o-ae-Bielefeld-Stockmeier-Chemie-GmbH-Co-KG--8888478-inline.html,stepstone
